SHRP_ID,STATE_CODE,IMP_DATE,IMP_TYPE
B421,6,09/20/1990,3
B423,6,06/14/1990,16
B423,6,09/20/1990,2
B423,6,09/20/1990,3
B441,6,09/20/1990,6
B441,6,08/01/1993,54
B441,6,09/01/1996,10
B441,6,08/01/1999,5
B442,6,09/20/1990,6
B442,6,08/01/1993,54
B442,6,09/01/1996,10
B442,6,08/01/1999,5
B443,6,09/20/1990,6
B443,6,08/03/1992,6
B443,6,08/01/1993,54
B443,6,08/01/1999,5
B451,6,09/20/1990,1
B452,6,09/20/1990,1
B453,6,09/20/1990,1
0215,8,06/01/2004,54
0215,8,06/01/2006,54
0215,8,07/01/2011,54
0216,8,06/01/2005,6
0216,8,07/01/2010,54
0216,8,07/01/2010,6
0216,8,09/01/2016,54
0216,8,09/01/2016,6
0216,8,06/01/2020,54
0217,8,07/01/2008,54
0217,8,07/01/2010,6
0217,8,07/01/2011,54
0218,8,06/01/2005,54
0218,8,06/01/2008,54
0218,8,06/01/2014,54
0218,8,06/01/2015,54
0218,8,09/01/2016,54
0219,8,09/01/2016,54
0219,8,06/01/2020,54
0220,8,07/01/2012,54
0222,8,06/01/1999,54
0222,8,07/01/2003,54
0222,8,06/01/2005,54
0222,8,07/01/2012,54
0222,8,09/01/2016,54
0222,8,06/01/2020,54
0224,8,07/01/2003,54
0224,8,07/01/2014,54
0224,8,09/01/2016,54
0259,8,07/01/2012,54
0501,8,10/08/1991,19
0501,8,10/09/1991,34
0501,8,01/31/1997,1
0502,8,10/04/1991,19
0502,8,10/08/1991,10
0502,8,10/08/1991,43
0502,8,10/09/1991,34
0502,8,01/31/1997,1
0502,8,01/31/1997,25
0503,8,10/04/1991,19
0503,8,10/08/1991,10
0503,8,10/08/1991,43
0503,8,10/09/1991,34
0503,8,01/31/1997,1
0503,8,01/31/1997,25
0503,8,06/01/1999,25
0504,8,10/04/1991,19
0504,8,10/08/1991,10
0504,8,10/08/1991,19
0504,8,10/09/1991,34
0504,8,01/31/1997,1
0504,8,01/31/1997,25
0504,8,06/01/1999,25
0505,8,10/04/1991,19
0505,8,10/08/1991,10
0505,8,10/08/1991,19
0505,8,10/09/1991,34
0505,8,01/31/1997,1
0505,8,06/01/1999,25
0506,8,06/01/1991,22
0506,8,10/04/1991,51
0506,8,10/08/1991,10
0506,8,10/08/1991,19
0506,8,10/09/1991,34
0506,8,01/31/1997,1
0506,8,06/01/1999,25
0507,8,10/04/1991,51
0507,8,10/08/1991,10
0507,8,10/08/1991,19
0507,8,10/09/1991,34
0507,8,01/31/1997,1
0507,8,06/01/1999,25
0508,8,10/03/1991,10
0508,8,10/03/1991,43
0508,8,10/03/1991,55
0508,8,10/09/1991,34
0508,8,01/31/1997,1
0508,8,01/31/1997,25
0508,8,06/01/1999,25
0509,8,10/03/1991,10
0509,8,10/03/1991,43
0509,8,10/03/1991,55
0509,8,10/09/1991,34
0509,8,01/31/1997,1
0509,8,01/31/1997,25
0509,8,06/01/1999,25
0559,8,10/04/1991,19
0559,8,10/08/1991,10
0559,8,10/08/1991,19
0559,8,10/09/1991,34
0559,8,01/31/1997,1
0559,8,07/01/1998,25
0560,8,10/04/1991,19
0560,8,10/08/1991,10
0560,8,10/08/1991,19
0560,8,10/09/1991,34
0560,8,01/31/1997,1
0560,8,06/01/1999,25
1029,8,06/01/1995,25
1029,8,10/16/1995,28
1029,8,08/01/2002,25
1029,8,06/09/2003,55
1029,8,08/19/2003,19
1029,8,08/01/2011,31
1047,8,08/25/1992,19
1053,8,06/25/2001,45
1053,8,06/28/2001,10
1053,8,06/28/2001,19
1057,8,08/13/1993,31
2008,8,08/01/1993,27
3032,8,06/01/2007,1
3032,8,06/01/2007,2
3032,8,06/01/2007,3
3032,8,06/01/2007,6
3032,8,08/01/2008,12
3032,8,07/10/2017,6
6002,8,05/10/1996,19
6002,8,06/01/2004,25
6013,8,08/01/1993,27
6013,8,06/01/1998,1
6013,8,06/01/1998,27
6013,8,08/01/2001,27
6013,8,06/01/2003,25
7035,8,08/22/1994,51
7035,8,08/01/2008,25
7776,8,06/01/2002,54
7776,8,09/01/2003,54
7776,8,06/01/2006,54
7776,8,08/01/2007,54
7776,8,08/01/2009,54
7776,8,08/01/2009,6
7776,8,08/01/2013,54
7776,8,08/01/2013,6
7776,8,08/15/2016,54
7780,8,09/07/2001,51
7780,8,06/01/2005,25
7780,8,08/01/2008,1
7780,8,08/01/2010,25
7780,8,06/01/2011,25
7780,8,08/01/2013,25
7780,8,06/01/2014,25
7780,8,08/31/2015,25
7780,8,09/01/2016,21
7781,8,06/01/1991,19
7781,8,08/01/1997,26
7781,8,08/01/2004,31
7781,8,08/01/2011,51
7781,8,09/16/2016,31
7783,8,06/01/1997,1
7783,8,09/03/2003,51
9020,8,08/01/1997,1
A310,8,10/15/1990,19
A310,8,06/01/1995,25
A310,8,06/01/1998,27
A320,8,08/31/1990,33
A330,8,08/31/1990,1
A330,8,10/15/1993,1
A350,8,08/31/1990,31
A410,8,11/15/1995,2
A410,8,11/15/1995,3
A410,8,08/01/2000,54
A410,8,05/01/2002,54
A411,8,11/16/1995,2
A411,8,11/16/1995,3
A411,8,07/01/1998,54
A412,8,11/17/1995,2
A412,8,11/17/1995,3
A413,8,11/16/1995,2
A413,8,11/16/1995,3
A414,8,11/16/1995,2
A414,8,11/16/1995,3
A414,8,08/01/2000,54
A415,8,11/17/1995,2
A415,8,11/17/1995,3
A430,8,11/03/1999,2
A441,8,11/19/1995,2
A441,8,11/19/1995,3
A442,8,11/19/1995,2
A442,8,11/19/1995,3
A443,8,11/19/1995,2
A443,8,11/19/1995,3
A444,8,11/17/1995,2
A444,8,11/17/1995,3
A445,8,11/17/1995,2
A445,8,11/17/1995,3
A446,8,11/17/1995,2
A446,8,11/17/1995,3
A451,8,11/17/1995,2
A451,8,11/17/1995,3
A452,8,11/19/1995,2
A452,8,11/19/1995,3
B310,8,07/10/1990,19
B320,8,07/24/1990,33
B330,8,07/24/1990,1
B350,8,07/24/1990,31
B350,8,10/01/1991,28
0901,9,04/30/1997,12
0901,9,06/24/1997,19
0901,9,04/16/2003,1
0902,9,04/30/1997,12
0902,9,07/16/1997,19
0902,9,04/16/2003,1
0903,9,04/30/1997,12
0903,9,06/29/1997,19
0903,9,04/16/2003,1
0960,9,04/30/1997,12
0960,9,08/08/1997,43
0960,9,04/17/2003,1
0961,9,04/30/1997,12
0961,9,09/09/1997,43
0961,9,04/17/2003,1
0961,9,06/01/2004,22
0961,9,06/01/2008,25
0962,9,04/30/1997,12
0962,9,08/13/1997,43
0962,9,04/17/2003,1
0962,9,06/01/2008,25
1803,9,01/18/1995,1
1803,9,07/25/1996,1
1803,9,06/21/2000,10
1803,9,06/21/2000,19
1803,9,06/21/2000,24
4008,9,06/01/2002,2
4008,9,08/18/2011,5
4008,9,08/22/2011,6
4008,9,10/21/2011,13
4008,9,10/31/2011,10
4008,9,06/01/2012,2
4008,9,06/01/2012,3
4020,9,09/12/1990,6
4020,9,09/13/1990,19
4020,9,10/28/1995,1
4020,9,06/01/1996,22
4020,9,06/01/1996,25
4020,9,06/01/1999,22
4020,9,06/01/1999,25
4020,9,10/15/2000,23
4020,9,05/19/2001,19
4020,9,06/01/2010,25
4020,9,06/01/2013,10
4020,9,06/01/2013,25
4020,9,06/01/2013,38
5001,9,08/06/1996,5
5001,9,08/26/1996,19
5001,9,09/01/2007,19
0101,10,09/23/1996,19
0102,10,09/23/1996,12
0102,10,09/23/1996,19
0102,10,09/23/1996,24
0103,10,09/23/1996,19
0104,10,09/23/1996,19
0105,10,09/23/1996,19
0105,10,06/01/2005,22
0106,10,09/23/1996,19
0107,10,09/23/1996,19
0108,10,09/23/1996,19
0109,10,09/23/1996,19
0110,10,09/23/1996,19
0111,10,09/23/1996,19
0112,10,09/23/1996,19
0159,10,09/23/1996,19
0160,10,09/23/1996,19
0201,10,04/19/1996,4
0201,10,06/01/2000,12
0203,10,06/01/2014,26
0204,10,06/01/2000,12
0204,10,06/01/2011,54
0204,10,06/01/2014,26
0205,10,04/18/1996,4
0205,10,04/18/1996,7
0205,10,06/01/2000,12
0205,10,06/01/2007,2
0205,10,06/01/2007,3
0205,10,03/01/2012,4
0205,10,06/01/2014,26
0207,10,06/01/2006,3
0207,10,06/01/2008,1
0207,10,06/01/2008,53
0207,10,03/01/2011,1
0207,10,03/01/2011,25
0207,10,03/01/2011,6
0207,10,06/01/2014,26
0208,10,06/01/2000,12
0208,10,06/01/2006,3
0208,10,03/01/2011,25
0208,10,05/01/2012,54
0208,10,05/01/2012,6
0208,10,06/01/2014,26
0209,10,04/19/1996,4
0209,10,06/01/2000,12
0210,10,05/01/1996,4
0210,10,06/01/2000,12
0210,10,06/01/2002,2
0210,10,06/01/2002,3
0210,10,06/01/2014,26
0211,10,06/01/2006,3
0211,10,03/01/2011,6
0211,10,06/01/2014,26
0212,10,06/01/2000,12
0212,10,06/01/2014,26
0259,10,06/01/2000,12
0260,10,06/01/2014,26
1450,10,06/01/1998,1
1450,10,10/27/1998,10
1450,10,10/27/1998,43
1450,10,02/01/2008,1
1450,10,06/01/2010,25
1450,10,09/01/2011,10
1450,10,09/01/2011,19
4002,10,06/01/1993,4
4002,10,10/29/1993,10
4002,10,10/29/1993,19
4002,10,03/07/2000,1
5005,10,06/08/1995,19
5005,10,02/01/2008,1
5005,10,04/09/2012,10
5005,10,04/09/2012,19
5005,10,04/09/2012,24
1400,11,04/01/1990,51
0502,12,04/04/1995,11
0502,12,04/18/1995,55
0502,12,07/24/2014,55
0503,12,04/04/1995,11
0503,12,04/17/1995,55
0503,12,07/24/2014,55
0504,12,04/04/1995,11
0504,12,04/18/1995,51
0504,12,07/24/2014,55
0505,12,04/04/1995,11
0505,12,04/18/1995,51
0505,12,07/24/2014,55
0506,12,04/04/1995,11
0506,12,04/18/1995,51
0506,12,07/24/2014,55
0507,12,04/04/1995,11
0507,12,04/14/1995,51
0507,12,07/24/2014,55
0508,12,04/04/1995,11
0508,12,04/17/1995,55
0508,12,07/24/2014,55
0509,12,04/04/1995,11
0509,12,04/18/1995,55
0509,12,07/24/2014,55
0561,12,04/04/1995,11
0561,12,04/18/1995,55
0561,12,07/24/2014,55
0562,12,04/04/1995,11
0562,12,04/18/1995,51
0562,12,07/24/2014,55
0563,12,04/04/1995,11
0563,12,04/18/1995,51
0563,12,07/24/2014,55
0564,12,04/04/1995,11
0564,12,04/18/1995,55
0564,12,07/24/2014,55
0565,12,04/04/1995,11
0565,12,04/18/1995,55
0565,12,07/24/2014,55
0566,12,04/04/1995,11
0566,12,04/18/1995,51
0566,12,07/24/2014,55
0901,12,07/24/1996,51
0902,12,07/25/1996,51
0902,12,06/15/2004,22
0903,12,07/24/1996,51
0959,12,07/25/1996,51
1030,12,06/15/1993,11
1030,12,07/24/2014,55
1370,12,08/01/1996,11
1370,12,08/01/1996,22
1370,12,09/15/1998,25
1370,12,09/15/1999,24
1370,12,08/16/2000,19
1370,12,08/16/2000,55
3811,12,09/15/1995,1
3811,12,06/16/2003,25
3997,12,02/07/1995,11
3997,12,02/07/1995,19
3997,12,02/07/1995,43
4000,12,09/16/1997,11
4000,12,10/14/2011,7
4000,12,12/15/2011,10
4000,12,03/15/2012,12
4000,12,04/16/2012,2
4000,12,04/16/2012,3
4096,12,02/21/2003,11
4096,12,02/21/2003,19
4096,12,06/10/2003,43
4096,12,10/06/2003,19
4100,12,08/29/2002,11
4100,12,08/29/2002,19
4100,12,08/29/2002,55
4100,12,08/12/2012,19
4100,12,08/12/2012,55
4101,12,08/02/1991,19
4106,12,11/15/2003,28
4106,12,11/15/2003,55
4135,12,02/16/1992,11
4135,12,02/16/1992,19
4135,12,06/16/1992,28
4136,12,02/16/1992,11
4136,12,02/16/1992,19
4136,12,06/16/1992,28
4137,12,02/16/1992,11
4137,12,02/16/1992,19
4137,12,06/16/1992,28
4138,12,09/01/1993,4
4138,12,09/01/1993,5
4138,12,09/01/1993,6
4138,12,09/01/1993,7
4138,12,06/15/1998,11
4138,12,06/15/1998,3
4138,12,06/15/1998,6
4138,12,05/15/2001,6
4138,12,05/15/2004,6
4154,12,06/15/1989,25
4154,12,01/01/1991,22
4154,12,05/15/1991,22
4154,12,11/15/1992,22
4154,12,09/15/1993,22
4154,12,03/15/1995,22
4154,12,04/15/1996,22
4154,12,04/15/1996,23
A310,12,02/20/1991,19
A320,12,08/13/1990,33
A321,12,03/23/1991,33
A330,12,08/13/1990,1
A350,12,08/13/1990,31
A351,12,04/13/1991,29
A352,12,02/20/1991,31
AA01,12,09/08/2016,55
AA02,12,09/07/2016,61
AA03,12,09/07/2016,61
AA61,12,09/08/2016,61
B310,12,02/20/1991,19
B320,12,08/16/1990,33
B321,12,03/26/1991,33
B330,12,08/16/1990,1
B350,12,08/16/1990,31
B351,12,03/13/1991,29
B352,12,03/16/1991,31
B360,12,02/20/1991,19
C310,12,11/19/1990,19
C320,12,08/17/1990,33
C320,12,05/15/1994,25
C320,12,05/15/1996,25
C321,12,04/18/1991,33
C321,12,05/15/1994,25
C321,12,05/15/1996,25
C330,12,08/17/1990,1
C330,12,05/15/1992,25
C330,12,05/15/1994,25
C330,12,05/15/1996,25
C350,12,08/17/1990,31
0502,13,06/16/1993,55
0503,13,06/16/1993,10
0503,13,06/16/1993,55
0504,13,06/16/1993,10
0504,13,06/16/1993,51
0505,13,06/16/1993,51
0506,13,06/16/1993,10
0506,13,06/16/1993,51
0507,13,06/16/1993,10
0507,13,06/16/1993,51
0508,13,06/16/1993,10
0508,13,06/16/1993,55
0509,13,06/16/1993,10
0509,13,06/16/1993,55
0560,13,06/15/1993,51
0561,13,06/16/1993,10
0561,13,06/16/1993,55
0562,13,06/16/1993,10
0562,13,06/16/1993,51
0563,13,06/17/1993,51
0564,13,06/17/1993,55
0565,13,06/18/1993,10
0565,13,06/18/1993,55
0566,13,06/18/1993,10
0566,13,06/18/1993,51
1001,13,06/15/1991,11
1004,13,06/15/1990,11
1005,13,06/15/1990,11
1031,13,09/15/1995,1
1031,13,05/31/1997,12
1031,13,06/01/1997,28
3015,13,04/14/2009,12
3015,13,04/14/2009,2
3015,13,06/01/2019,3
3017,13,05/15/2000,12
3017,13,05/15/2001,5
3017,13,06/01/2019,3
3017,13,06/01/2019,7
3019,13,12/15/2010,12
3019,13,12/15/2010,2
3019,13,12/16/2010,3
3019,13,06/01/2018,3
3019,13,06/01/2018,7
3020,13,06/15/2006,4
3020,13,06/15/2011,3
4092,13,07/15/1990,11
4093,13,07/15/1990,11
4096,13,04/01/2001,31
4096,13,04/01/2001,43
4112,13,06/05/1990,21
4112,13,09/02/1998,19
4113,13,06/05/1990,21
4113,13,09/02/1998,19
4119,13,06/01/1993,25
4420,13,04/16/1989,11
4420,13,10/14/1992,19
7028,13,09/15/1996,1
7028,13,07/16/1998,51
1001,16,04/01/1998,31
1001,16,07/01/2000,19
1005,16,08/10/1993,31
1007,16,08/07/1997,19
1007,16,08/07/1997,31
1007,16,06/01/2007,28
1009,16,10/20/1992,31
1010,16,03/01/1997,25
1020,16,04/14/1993,1
1020,16,08/01/2008,25
1020,16,06/01/2011,19
1020,16,07/01/2013,31
3017,16,08/01/2008,12
3017,16,11/01/2010,2
3017,16,06/01/2020,2
3017,16,06/01/2020,3
3023,16,10/01/2010,12
3023,16,10/01/2010,2
3023,16,10/01/2010,3
3023,16,10/01/2010,7
3023,16,05/01/2014,50
5025,16,08/03/1995,19
5025,16,07/01/1999,31
5025,16,06/01/2007,1
6027,16,08/16/1991,31
9032,16,08/22/1994,31
9032,16,06/01/2002,25
9034,16,07/01/2001,31
9034,16,06/01/2012,51
A310,16,08/13/1990,19
A320,16,07/30/1990,33
A330,16,07/30/1990,1
A350,16,07/30/1990,31
B310,16,09/24/1990,19
B320,16,08/01/1990,33
B330,16,08/05/1990,1
B350,16,08/05/1990,31
C310,16,09/24/1990,19
C320,16,07/31/1990,33
C330,16,07/31/1990,1
C350,16,07/31/1990,31
0601,17,07/01/1990,10
0601,17,05/02/1994,6
0601,17,05/01/1997,54
0601,17,09/27/1999,54
0601,17,09/27/1999,6
0601,17,04/27/2000,4
0601,17,06/01/2001,4
0601,17,09/01/2001,10
0601,17,09/01/2001,19
0601,17,06/01/2008,26
0602,17,03/28/1990,4
0602,17,06/29/1990,1
0602,17,06/29/1990,2
0602,17,07/01/1990,10
0602,17,05/01/1994,26
0602,17,08/14/1998,26
0602,17,08/02/1999,54
0602,17,08/02/1999,6
0602,17,08/20/2000,26
0602,17,06/30/2001,4
0602,17,09/01/2001,10
0602,17,09/01/2001,19
0602,17,01/01/2005,26
0602,17,06/01/2008,26
0603,17,07/01/1990,10
0603,17,06/11/1991,19
0603,17,10/14/1997,1
0603,17,10/14/1997,26
0603,17,05/08/2002,26
0603,17,06/01/2003,22
0603,17,06/01/2005,22
0603,17,01/26/2006,26
0603,17,06/01/2008,26
0604,17,04/17/1990,4
0604,17,06/12/1990,2
0604,17,06/15/1990,19
0604,17,07/01/1990,10
0604,17,07/16/1990,57
0604,17,10/14/1997,1
0604,17,05/08/2002,26
0604,17,01/26/2006,26
0604,17,06/01/2008,26
0605,17,04/16/1990,4
0605,17,04/25/1990,14
0605,17,04/25/1990,38
0605,17,05/18/1990,1
0605,17,05/18/1990,12
0605,17,05/18/1990,2
0605,17,07/02/1990,10
0605,17,09/08/1998,54
0605,17,09/08/1998,6
0605,17,09/27/1999,54
0605,17,09/27/1999,6
0605,17,11/04/1999,4
0605,17,06/30/2001,4
0605,17,09/01/2001,10
0605,17,09/01/2001,19
0605,17,06/01/2008,26
0606,17,04/17/1990,4
0606,17,04/25/1990,14
0606,17,04/25/1990,38
0606,17,06/18/1990,19
0606,17,07/01/1990,10
0606,17,04/01/1992,25
0606,17,08/01/1995,25
0606,17,10/14/1997,1
0606,17,07/12/2001,24
0606,17,05/08/2002,26
0606,17,01/26/2006,26
0606,17,06/01/2008,26
0607,17,05/02/1990,38
0607,17,06/06/1990,46
0607,17,06/15/1990,19
0607,17,07/01/1990,10
0607,17,05/01/1994,25
0607,17,10/14/1997,1
0607,17,08/22/2004,26
0607,17,03/25/2005,26
0607,17,01/26/2006,1
0607,17,01/26/2006,26
0607,17,10/27/2006,24
0607,17,03/01/2008,24
0608,17,05/02/1990,38
0608,17,06/06/1990,46
0608,17,06/15/1990,19
0608,17,07/01/1990,10
0608,17,10/14/1997,1
0608,17,06/01/2008,26
0659,17,04/17/1990,4
0659,17,04/25/1990,14
0659,17,04/25/1990,38
0659,17,06/15/1990,19
0659,17,07/01/1990,10
0659,17,10/14/1997,3
0659,17,08/14/1998,25
0659,17,07/12/2001,24
0659,17,05/09/2002,26
0659,17,03/25/2005,26
0659,17,01/26/2006,26
0659,17,06/01/2008,26
0660,17,04/16/1990,4
0660,17,04/25/1990,1
0660,17,04/25/1990,14
0660,17,04/25/1990,2
0660,17,04/25/1990,38
0660,17,05/17/1990,54
0660,17,07/01/1990,10
0660,17,10/14/1997,1
0660,17,09/27/1999,6
0660,17,06/30/2001,4
0660,17,09/01/2001,10
0660,17,09/01/2001,19
0660,17,06/01/2008,26
0661,17,04/17/1990,4
0661,17,04/25/1990,1
0661,17,04/25/1990,12
0661,17,04/25/1990,14
0661,17,04/25/1990,2
0661,17,04/25/1990,38
0661,17,05/17/1990,54
0661,17,07/01/1990,10
0661,17,09/27/1999,6
0661,17,06/30/2001,4
0661,17,09/01/2001,10
0661,17,09/01/2001,19
0661,17,06/01/2008,26
0662,17,04/17/1990,4
0662,17,05/02/1990,38
0662,17,06/15/1990,19
0662,17,07/01/1990,10
0662,17,10/14/1997,1
0662,17,09/08/1998,25
0662,17,07/12/2001,24
0662,17,05/08/2002,26
0662,17,01/26/2006,26
0662,17,06/01/2008,26
0663,17,05/02/1990,38
0663,17,05/02/1990,46
0663,17,06/15/1990,19
0663,17,07/01/1990,10
0663,17,10/14/1997,1
0663,17,06/01/2008,26
0664,17,05/02/1990,38
0664,17,05/02/1990,46
0664,17,06/15/1990,19
0664,17,07/01/1990,10
0664,17,10/14/1997,1
0664,17,06/01/2008,26
1002,17,06/01/1991,3
1002,17,08/01/1996,3
4082,17,07/01/2004,54
5151,17,06/15/1990,5
5151,17,10/02/1990,19
5151,17,04/20/1997,23
5151,17,04/21/1997,24
5151,17,09/09/1999,22
5151,17,09/10/1999,24
5151,17,04/16/2001,24
5151,17,10/03/2001,10
5151,17,10/03/2001,51
5217,17,06/08/1992,5
5217,17,08/26/1992,19
5217,17,09/05/2000,25
5217,17,09/18/2001,25
5423,17,07/27/1998,51
5453,17,09/25/1996,51
5453,17,08/01/2006,1
5843,17,07/15/1998,6
5843,17,11/11/1998,5
5843,17,10/17/2000,6
5843,17,10/02/2001,5
5843,17,04/19/2002,5
5843,17,11/01/2002,19
5849,17,06/01/1994,54
5849,17,10/15/1999,19
5854,17,08/31/1997,19
5869,17,04/15/1999,1
5869,17,06/01/2003,54
5908,17,09/16/1999,6
5908,17,06/01/2003,54
5908,17,06/01/2003,6
7937,17,06/01/1993,25
7937,17,09/09/1994,24
7937,17,09/14/1994,19
7937,17,06/01/2006,22
9267,17,06/30/1998,19
9267,17,06/01/2002,1
9327,17,06/05/1992,5
9327,17,08/28/1992,19
A310,17,07/31/1991,19
A320,17,08/18/1990,33
A330,17,08/18/1990,1
A330,17,02/22/1995,1
A350,17,08/18/1990,31
B310,17,08/12/1991,19
B310,17,06/15/1993,1
B320,17,08/03/1990,33
B330,17,08/03/1990,1
B330,17,08/01/1996,3
B340,17,06/01/1991,3
B340,17,08/01/1996,3
B350,17,08/03/1990,31
B350,17,06/01/2002,22
0601,18,06/01/1992,54
0602,18,06/11/1990,4
0602,18,06/12/1990,50
0602,18,07/01/1995,12
0602,18,07/01/1995,5
0602,18,04/01/2000,6
0602,18,06/01/2001,6
0602,18,06/01/2003,25
0602,18,06/01/2005,6
0603,18,06/11/1990,54
0603,18,08/30/1990,10
0603,18,08/30/1990,19
0603,18,06/01/1994,1
0603,18,06/01/1998,1
0603,18,06/01/2003,22
0603,18,06/01/2005,26
0604,18,06/11/1990,54
0604,18,06/12/1990,50
0604,18,06/14/1990,4
0604,18,08/30/1990,10
0604,18,08/30/1990,19
0604,18,09/06/1990,57
0604,18,06/01/1998,1
0604,18,06/01/2005,26
0605,18,06/12/1990,4
0605,18,06/13/1990,38
0605,18,06/13/1990,50
0605,18,08/30/1990,10
0605,18,07/01/1995,12
0605,18,07/01/1995,5
0605,18,07/01/1995,54
0605,18,06/01/1998,54
0605,18,04/01/2000,6
0605,18,06/01/2003,25
0605,18,06/01/2005,6
0606,18,06/11/1990,54
0606,18,06/12/1990,38
0606,18,06/12/1990,4
0606,18,06/12/1990,50
0606,18,08/30/1990,10
0606,18,08/30/1990,19
0606,18,06/01/1994,1
0606,18,06/01/1998,1
0606,18,06/01/2005,26
0607,18,06/28/1990,38
0607,18,06/28/1990,46
0607,18,08/30/1990,10
0607,18,08/30/1990,19
0607,18,06/01/1994,1
0607,18,06/01/1998,1
0607,18,06/01/2005,26
0608,18,06/28/1990,38
0608,18,06/28/1990,46
0608,18,08/30/1990,10
0608,18,08/30/1990,19
0608,18,06/01/1994,1
0608,18,06/01/1998,1
0608,18,06/01/2005,26
0659,18,06/11/1990,54
0659,18,08/30/1990,10
0659,18,08/30/1990,19
0659,18,06/01/1994,1
0659,18,06/01/1998,1
0659,18,06/01/2005,26
0660,18,06/11/1990,54
0660,18,08/30/1990,10
0660,18,08/30/1990,19
0660,18,06/01/1994,1
0660,18,06/01/1998,1
0660,18,06/01/2005,26
0661,18,06/11/1990,54
0661,18,06/12/1990,50
0661,18,06/13/1990,4
0661,18,08/30/1990,10
0661,18,08/30/1990,19
0661,18,06/01/1994,1
0661,18,06/01/1998,1
0661,18,06/01/2005,26
0662,18,07/22/1990,46
0662,18,08/30/1990,10
0662,18,08/30/1990,19
0662,18,06/01/1994,1
0662,18,06/01/1998,1
0662,18,06/01/2005,26
0663,18,07/22/1990,46
0663,18,08/30/1990,10
0663,18,08/30/1990,19
0663,18,06/01/1998,1
0663,18,06/01/2005,26
0664,18,06/22/1990,46
0664,18,08/30/1990,10
0664,18,08/30/1990,19
0664,18,06/01/1998,1
0664,18,06/01/2005,26
0665,18,07/22/1990,46
0665,18,08/30/1990,10
0665,18,08/30/1990,19
0665,18,06/01/1994,1
0665,18,06/01/1998,1
0665,18,06/01/2005,26
0666,18,07/22/1990,46
0666,18,08/30/1990,10
0666,18,08/30/1990,19
0666,18,06/01/1994,1
0666,18,06/01/1998,1
0666,18,06/01/2005,26
0667,18,07/22/1990,46
0667,18,08/30/1990,10
0667,18,08/30/1990,19
0667,18,06/01/1994,1
0667,18,06/01/1998,1
0667,18,06/01/2005,26
0668,18,07/22/1990,46
0668,18,08/30/1990,10
0668,18,08/30/1990,19
0668,18,06/01/1998,1
0668,18,06/01/2005,26
0669,18,07/22/1990,46
0669,18,08/30/1990,10
0669,18,08/30/1990,19
0669,18,06/01/1994,1
0669,18,06/01/1998,1
0669,18,06/01/2005,26
0670,18,07/22/1990,46
0670,18,08/30/1990,10
0670,18,08/30/1990,19
0670,18,06/01/1994,1
0670,18,06/01/1998,1
0670,18,06/01/2005,26
0671,18,07/22/1990,46
0671,18,08/30/1990,10
0671,18,08/30/1990,19
0671,18,06/01/1994,1
0671,18,06/01/1998,1
0671,18,08/01/2003,22
0671,18,06/01/2005,26
0672,18,06/11/1990,54
0672,18,08/30/1990,10
0672,18,08/30/1990,19
0672,18,06/01/1994,1
0672,18,06/01/1998,1
0672,18,06/01/2005,26
0901,18,08/31/1992,38
0901,18,10/27/1992,19
0901,18,06/01/2001,22
0902,18,07/25/1992,4
0902,18,08/17/1992,50
0902,18,08/31/1992,38
0902,18,09/28/1992,19
0904,18,07/25/1992,4
0904,18,08/14/1992,50
0904,18,08/31/1992,38
0904,18,10/27/1992,19
0905,18,07/25/1992,4
0905,18,08/17/1992,50
0905,18,08/31/1992,38
0905,18,09/28/1992,19
1028,18,06/23/1995,55
1037,18,09/15/1994,51
1037,18,06/01/2000,1
1037,18,05/05/2003,19
1037,18,06/01/2014,1
2008,18,06/01/1989,32
2008,18,06/01/1994,10
2008,18,06/01/1994,19
2008,18,11/03/2003,19
2008,18,10/01/2016,51
3002,18,03/25/1996,54
3002,18,03/25/1996,6
3002,18,06/01/2000,54
3002,18,06/01/2002,54
3002,18,06/01/2004,54
3002,18,06/01/2006,54
3002,18,06/01/2006,6
3002,18,08/01/2009,54
3002,18,06/01/2013,10
3002,18,06/01/2013,6
3002,18,07/01/2014,10
3002,18,07/01/2014,19
3002,18,07/01/2014,46
3003,18,09/01/1991,54
3003,18,06/01/1993,19
3003,18,07/07/1993,19
3003,18,07/29/1993,19
3003,18,03/01/1995,1
3003,18,06/01/2001,1
3003,18,06/01/2010,24
3003,18,06/01/2015,23
3003,18,06/01/2015,25
3030,18,09/01/2002,54
3031,18,06/01/1998,2
3031,18,06/01/1998,3
3031,18,06/01/1998,5
3031,18,06/01/2009,54
3031,18,06/01/2012,54
4021,18,06/01/1994,6
4021,18,06/01/1998,54
4021,18,06/01/1998,6
4042,18,06/01/1997,5
4042,18,06/01/2002,54
4042,18,06/01/2003,54
4042,18,04/04/2009,2
4042,18,04/04/2009,54
4042,18,06/01/2009,54
5022,18,05/16/1992,10
5022,18,05/16/1992,19
5022,18,06/01/1995,1
5022,18,09/01/2000,1
5022,18,10/15/2002,19
5043,18,09/01/2002,19
5043,18,06/01/2014,28
5518,18,05/14/1992,5
5518,18,11/15/1993,10
5518,18,11/15/1993,19
5528,18,10/15/1990,19
5528,18,10/15/2003,10
5528,18,10/15/2003,24
5528,18,10/15/2003,51
5538,18,10/15/1990,19
5538,18,09/01/2003,10
5538,18,09/01/2003,19
5538,18,09/01/2003,24
