SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH
0103,10,2003-08-21,0.8046000122000001,0.7405999898
0103,10,2004-11-08,0.905400002,0.7624000071999999
0103,10,2005-08-17,0.8712000132,0.7532000064
0103,10,2006-06-13,0.9304000020000001,0.7785999894
0103,12,1997-01-27,0.6008000016,0.8689999937999999
0103,12,2000-09-11,0.6371999976,0.850600004
0103,12,2001-07-27,0.6297999978,0.8490000007999999
0103,12,2002-10-28,0.6457999824,0.8012000084
0103,12,2003-07-25,0.7854000092,0.8039999959999999
0103,12,2004-04-05,0.735799992,0.9745999932
0103,12,2005-04-26,0.7661999942,0.9652000068
0103,12,2006-07-26,0.8524000048,1.1278000236
0103,12,2008-09-03,0.8646000027999999,1.163400006
0103,12,2009-05-08,1.0566000106,1.310800004
0103,12,2010-02-06,1.0883999824,1.2674000024
0103,12,2012-02-24,1.1027999997999998,1.2266000034000002
0103,19,1993-10-15,0.7042000052,0.7200000047999999
0103,19,1995-02-15,0.8047999858000001,0.8185999990000001
0103,19,1996-04-16,1.0727999926,0.9595999956
0103,19,1997-09-25,0.9933999896,1.045600009
0103,19,1998-10-13,1.0194000125999998,1.1372000216
0103,19,1999-07-19,1.0470000028,1.1572000028
0103,19,2000-05-22,1.1426000118000001,1.214199996
0103,19,2001-05-29,1.3370000122,1.3742000102
0103,19,2001-08-06,1.6325999736,1.4000000002
0103,19,2002-11-22,1.4672000170000001,1.3352000236000001
0103,19,2004-09-22,1.5727999925999998,1.4470000026
0103,20,1994-05-13,0.7047999978,0.8556000114
0103,20,1995-02-18,0.7505999924,0.9388000008
0103,20,1996-04-23,0.8228000044,1.0941999674
0103,20,1997-02-13,1.0102000115999998,1.1278000116
0103,20,1998-08-21,1.3406000138,1.4589999914
0103,20,1999-03-21,1.4291999816,1.6267999887999998
0103,20,2000-03-17,1.3873999832,1.7941999914
0103,20,2001-05-12,1.9687999962,2.1359999178000004
0103,20,2004-03-15,0.76960001,1.0107999922
0103,32,1997-04-22,0.6879999996,0.7694000003999999
0103,32,1997-11-18,0.6923999906,0.7575999854
0103,32,1998-08-28,0.7059999942,0.7681999804
0103,32,1999-10-16,0.7458000062,0.7624000072
0103,32,2000-06-14,0.7227999925999999,0.7322000146000001
0103,32,2001-06-19,0.7210000038000001,0.7398000122
0103,32,2002-06-10,0.7210000038000001,0.7241999864
0103,32,2002-07-31,0.7103999973999999,0.7258000017999999
0103,32,2003-10-13,0.6741999864,0.72299999
0103,32,2004-04-15,0.6789999962,0.7234000088
0103,35,1997-03-11,0.6011999964,0.6745999932
0103,35,2000-05-21,0.7753999948,0.7789999961999999
0103,35,2001-05-04,0.868599987,0.8955999968
0103,35,2003-01-09,1.2562000036,1.446600008
0103,35,2004-06-09,1.6492000102,1.96820004
0103,35,2005-03-11,1.8360000134,2.0490000246
0103,35,2006-04-24,1.854399991,2.1306000234
0103,39,1996-12-27,1.8117999792,1.6470000028
0103,39,1997-12-08,1.8891999722000001,2.267400026
0103,39,1998-11-12,2.8458000184,2.5722000124
0103,39,1999-10-20,2.8981999874,2.652000046
0103,39,2000-08-16,2.7093999864000002,2.848200035
0103,39,2001-11-04,2.8463999747999997,3.2944000244000002
0104,1,1996-01-10,0.6380000114,0.5504000189999999
0104,1,1997-07-03,0.7078000068,0.5777999876
0104,1,1998-01-27,0.6761999844,0.6031999946
0104,1,1998-04-23,0.7109999896,0.6298000096
0104,1,1999-09-28,0.6648000004,0.5980000018
0104,1,2001-03-14,0.7026000022,0.5928000094
0104,1,2002-03-10,0.6361999988,0.5949999926
0104,1,2003-01-29,0.7175999998,0.6018000008
0104,1,2004-04-27,0.710800004,0.6009999992
0104,1,2005-05-04,0.7401999952,0.627999997
0104,10,1997-06-10,0.8033999919999999,0.8639999986
0104,10,1997-09-29,0.7849999906,0.8548000216
0104,10,1998-02-25,0.7600000142,0.830400002
0104,10,1998-05-13,0.7776000022,0.8355999946000001
0104,10,1998-07-28,0.8067999958,0.8530000092
0104,10,1998-11-05,0.7697999954,0.8458000066
0104,10,2000-12-06,0.7658000112,0.8191999914
0104,10,2001-07-12,0.7746000052,0.8150000096
0104,10,2002-04-26,0.766200006,0.8230000018
0104,10,2002-12-07,0.7825999976,0.8100000024
0104,10,2003-08-21,0.793599987,0.8061999918
0104,10,2004-11-08,0.775399995,0.8491999981999999
0104,10,2005-08-17,0.8187999963999999,0.8251999974
0104,10,2006-06-13,0.8333999874,0.8641999958
0104,12,1997-01-27,0.618200004,0.7797999976
0104,12,1997-09-15,0.5775999902,0.7745999932000001
0104,12,1998-02-05,0.6036000014,0.8712000012000001
0104,12,1998-12-11,0.6409999966,0.7876000046
